ID,item_cnt_month
522,1.220374823
523,1.220374823
524,1.220374823
525,1.220374823
526,1.220374823
527,1.220374823
528,1.220374823
529,1.220374823
530,1.220374823
531,1.220374823
532,1.220374823
533,1.220374823
534,1.220374823
535,1.220374823
536,1.220374823
537,1.220374823
538,1.220374823
539,1.220374823
540,1.220374823
541,1.220374823
542,1.220374823
543,1.220374823
544,1.220374823
545,1.220374823
546,1.220374823
547,1.220374823
548,1.220374823
549,1.220374823
550,1.220374823
551,1.220374823
552,1.220374823
553,1.220374823
554,1.220374823
555,1.220374823
556,1.220374823
557,1.220374823
558,1.220374823
559,1.220374823
560,1.220374823
561,1.220374823
562,1.220374823
563,1.220374823
564,1.220374823
565,1.220374823
566,1.220374823
567,1.220374823
568,1.220374823
569,1.220374823
570,1.220374823
571,1.220374823
572,1.220374823
573,1.220374823
574,1.220374823
575,1.220374823
576,1.220374823
577,1.220374823
578,1.220374823
579,1.220374823
580,1.220374823
581,1.220374823
582,1.220374823
583,1.220374823
584,1.220374823
585,1.220374823
586,1.220374823
587,1.220374823
588,1.220374823
589,1.220374823
590,1.220374823
591,1.220374823
592,1.220374823
593,1.220374823
594,1.220374823
595,1.220374823
596,1.220374823
597,1.220374823
598,1.220374823
599,1.220374823
600,1.220374823
601,1.220374823
602,1.220374823
603,1.220374823
604,1.220374823
605,1.220374823
606,1.220374823
607,1.220374823
608,1.220374823
609,1.220374823
610,1.220374823
611,1.220374823
612,1.220374823
613,1.220374823
614,1.220374823
615,1.220374823
616,1.220374823
617,1.220374823
618,1.220374823
619,1.220374823
620,1.220374823
621,1.220374823
622,1.220374823
623,1.220374823
624,1.220374823
625,1.220374823
626,1.220374823
627,1.220374823
628,1.220374823
629,1.220374823
630,1.220374823
631,1.220374823
632,1.220374823
633,1.220374823
634,1.220374823
635,1.220374823
636,1.220374823
637,1.220374823
638,1.220374823
639,1.220374823
640,1.220374823
641,1.220374823
642,1.220374823
643,1.220374823
644,1.220374823
645,1.220374823
646,1.220374823
647,1.220374823
648,1.220374823
649,1.220374823
650,1.220374823
651,1.220374823
652,1.220374823
653,1.220374823
654,1.220374823
655,1.220374823
656,1.220374823
657,1.220374823
658,1.220374823
659,1.220374823
660,1.220374823
661,1.220374823
662,1.220374823
663,1.220374823
664,1.220374823
665,1.220374823
666,1.220374823
667,1.220374823
668,1.220374823
669,1.220374823
670,1.220374823
671,1.220374823
672,1.220374823
673,1.220374823
674,1.220374823
675,1.220374823
676,1.220374823
677,1.220374823
678,1.220374823
679,1.220374823
680,1.220374823
681,1.220374823
682,1.220374823
683,1.220374823
684,1.220374823
685,1.220374823
686,1.220374823
687,1.220374823
688,1.220374823
689,1.220374823
690,1.220374823
691,1.220374823
692,1.220374823
693,1.220374823
694,1.220374823
695,1.220374823
696,1.220374823
697,1.220374823
698,1.220374823
699,1.220374823
700,1.220374823
701,1.220374823
702,1.220374823
703,1.220374823
704,1.220374823
705,1.220374823
706,1.220374823
707,1.220374823
708,1.220374823
709,1.220374823
710,1.220374823
711,1.220374823
712,1.220374823
713,1.220374823
714,1.220374823
715,1.220374823
716,1.220374823
717,1.220374823
718,1.220374823
719,1.220374823
720,1.220374823
721,1.220374823
722,1.220374823
723,1.220374823
724,1.220374823
725,1.220374823
726,1.220374823
727,1.220374823
728,1.220374823
729,1.220374823
730,1.220374823
731,1.220374823
732,1.220374823
733,1.220374823
734,1.220374823
735,1.220374823
736,1.220374823
737,1.220374823
738,1.220374823
739,1.220374823
740,1.220374823
741,1.220374823
742,1.220374823
743,1.220374823
744,1.220374823
745,1.220374823
746,1.220374823
747,1.220374823
748,1.220374823
749,1.220374823
750,1.220374823
751,1.220374823
752,1.220374823
753,1.220374823
754,1.220374823
755,1.220374823
756,1.220374823
757,1.220374823
758,1.220374823
759,1.220374823
760,1.220374823
761,1.220374823
762,1.220374823
763,1.220374823
764,1.220374823
765,1.220374823
766,1.220374823
767,1.220374823
768,1.220374823
769,1.220374823
770,1.220374823
771,1.220374823
772,1.220374823
773,1.220374823
774,1.220374823
775,1.220374823
776,1.220374823
777,1.220374823
778,1.220374823
779,1.220374823
780,1.220374823
781,1.220374823
782,1.220374823
783,1.220374823
784,1.220374823
785,1.220374823
786,1.220374823
787,1.220374823
788,1.220374823
789,1.220374823
790,1.220374823
791,1.220374823
792,1.220374823
793,1.220374823
794,1.220374823
795,1.220374823
796,1.220374823
797,1.220374823
798,1.220374823
799,1.220374823
800,1.220374823
801,1.220374823
802,1.220374823
803,1.220374823
804,1.220374823
805,1.220374823
806,1.220374823
807,1.220374823
808,1.220374823
809,1.220374823
810,1.220374823
811,1.220374823
812,1.220374823
813,1.220374823
814,1.220374823
815,1.220374823
816,1.220374823
817,1.220374823
818,1.220374823
819,1.220374823
820,1.220374823
821,1.220374823
822,1.220374823
823,1.220374823
824,1.220374823
825,1.220374823
826,1.220374823
827,1.220374823
828,1.220374823
829,1.220374823
830,1.220374823
831,1.220374823
832,1.220374823
833,1.220374823
834,1.220374823
835,1.220374823
836,1.220374823
837,1.220374823
838,1.220374823
839,1.220374823
840,1.220374823
841,1.220374823
842,1.220374823
843,1.220374823
844,1.220374823
845,1.220374823
846,1.220374823
847,1.220374823
848,1.220374823
849,1.220374823
850,1.220374823
851,1.220374823
852,1.220374823
853,1.220374823
854,1.220374823
855,1.220374823
856,1.220374823
857,1.220374823
858,1.220374823
859,1.220374823
860,1.220374823
861,1.220374823
862,1.220374823
863,1.220374823
864,1.220374823
865,1.220374823
866,1.220374823
867,1.220374823
868,1.220374823
869,1.220374823
870,1.220374823
871,1.220374823
872,1.220374823
873,1.220374823
874,1.220374823
875,1.220374823
876,1.220374823
877,1.220374823
878,1.220374823
879,1.220374823
880,1.220374823
881,1.220374823
882,1.220374823
883,1.220374823
884,1.220374823
885,1.220374823
886,1.220374823
887,1.220374823
888,1.220374823
889,1.220374823
890,1.220374823
891,1.220374823
892,1.220374823
893,1.220374823
894,1.220374823
895,1.220374823
896,1.220374823
897,1.220374823
898,1.220374823
899,1.220374823
900,1.220374823
901,1.220374823
902,1.220374823
903,1.220374823
904,1.220374823
905,1.220374823
906,1.220374823
907,1.220374823
908,1.220374823
909,1.220374823
910,1.220374823
911,1.220374823
912,1.220374823
913,1.220374823
914,1.220374823
915,1.220374823
916,1.220374823
917,1.220374823
918,1.220374823
919,1.220374823
920,1.220374823
921,1.220374823
922,1.220374823
923,1.220374823
924,1.220374823
925,1.220374823
926,1.220374823
927,1.220374823
928,1.220374823
929,1.220374823
930,1.220374823
931,1.220374823
932,1.220374823
933,1.220374823
934,1.220374823
935,1.220374823
936,1.220374823
937,1.220374823
938,1.220374823
939,1.220374823
940,1.220374823
941,1.220374823
942,1.220374823
943,1.220374823
944,1.220374823
945,1.220374823
946,1.220374823
947,1.220374823
948,1.220374823
949,1.220374823
950,1.220374823
951,1.220374823
952,1.220374823
953,1.220374823
954,1.220374823
955,1.220374823
956,1.220374823
957,1.220374823
958,1.220374823
959,1.220374823
960,1.220374823
961,1.220374823
962,1.220374823
963,1.220374823
964,1.220374823
965,1.220374823
966,1.220374823
967,1.220374823
968,1.220374823
969,1.220374823
970,1.220374823
971,1.220374823
972,1.220374823
973,1.220374823
974,1.220374823
975,1.220374823
976,1.220374823
977,1.220374823
978,1.220374823
979,1.220374823
980,1.220374823
981,1.220374823
982,1.220374823
983,1.220374823
984,1.220374823
985,1.220374823
986,1.220374823
987,1.220374823
988,1.220374823
989,1.220374823
990,1.220374823
991,1.220374823
992,1.220374823
993,1.220374823
994,1.220374823
995,1.220374823
996,1.220374823
997,1.220374823
998,1.220374823
999,1.220374823
1000,1.220374823
1001,1.220374823
1002,1.220374823
1003,1.220374823
1004,1.220374823
1005,1.220374823
1006,1.220374823
1007,1.220374823
1008,1.220374823
1009,1.220374823
1010,1.220374823
1011,1.220374823
1012,1.220374823
1013,1.220374823
1014,1.220374823
1015,1.220374823
1016,1.220374823
1017,1.220374823
1018,1.220374823
1019,1.220374823
1020,1.220374823
1021,1.220374823
1022,1.220374823
1023,1.220374823
1024,1.220374823
1025,1.220374823
1026,1.220374823
1027,1.220374823
1028,1.220374823
1029,1.220374823
1030,1.220374823
1031,1.220374823
1032,1.220374823
1033,1.220374823
1034,1.220374823
1035,1.220374823
1036,1.220374823
1037,1.220374823
1038,1.220374823
1039,1.220374823
1040,1.220374823
1041,1.220374823
1042,1.220374823
1043,1.220374823
1044,1.220374823
1045,1.220374823
1046,1.220374823
1047,1.220374823
1048,1.220374823
1049,1.220374823
1050,1.220374823
1051,1.220374823
1052,1.220374823
1053,1.220374823
1054,1.220374823
1055,1.220374823
1056,1.220374823
1057,1.220374823
1058,1.220374823
1059,1.220374823
1060,1.220374823
1061,1.220374823
1062,1.220374823
1063,1.220374823
1064,1.220374823
1065,1.220374823
1066,1.220374823
1067,1.220374823
1068,1.220374823
1069,1.220374823
1070,1.220374823
1071,1.220374823
1072,1.220374823
1073,1.220374823
1074,1.220374823
1075,1.220374823
1076,1.220374823
1077,1.220374823
1078,1.220374823
1079,1.220374823
1080,1.220374823
1081,1.220374823
1082,1.220374823
1083,1.220374823
1084,1.220374823
1085,1.220374823
1086,1.220374823
1087,1.220374823
1088,1.220374823
1089,1.220374823
1090,1.220374823
1091,1.220374823
1092,1.220374823
1093,1.220374823
1094,1.220374823
1095,1.220374823
1096,1.220374823
1097,1.220374823
1098,1.220374823
1099,1.220374823
1100,1.220374823
1101,1.220374823
1102,1.220374823
1103,1.220374823
1104,1.220374823
1105,1.220374823
1106,1.220374823
1107,1.220374823
1108,1.220374823
1109,1.220374823
1110,1.220374823
1111,1.220374823
1112,1.220374823
1113,1.220374823
1114,1.220374823
1115,1.220374823
1116,1.220374823
1117,1.220374823
1118,1.220374823
1119,1.220374823
1120,1.220374823
1121,1.220374823
1122,1.220374823
1123,1.220374823
1124,1.220374823
1125,1.220374823
1126,1.220374823
1127,1.220374823
1128,1.220374823
1129,1.220374823
1130,1.220374823
1131,1.220374823
1132,1.220374823
1133,1.220374823
1134,1.220374823
1135,1.220374823
1136,1.220374823
1137,1.220374823
1138,1.220374823
1139,1.220374823
1140,1.220374823
1141,1.220374823
1142,1.220374823
1143,1.220374823
1144,1.220374823
1145,1.220374823
1146,1.220374823
1147,1.220374823
1148,1.220374823
1149,1.220374823
1150,1.220374823
1151,1.220374823
1152,1.220374823
1153,1.220374823
1154,1.220374823
1155,1.220374823
1156,1.220374823
1157,1.220374823
1158,1.220374823
1159,1.220374823
1160,1.220374823
1161,1.220374823
1162,1.220374823
1163,1.220374823
1164,1.220374823
1165,1.220374823
1166,1.220374823
1167,1.220374823
1168,1.220374823
1169,1.220374823
1170,1.220374823
1171,1.220374823
1172,1.220374823
1173,1.220374823
1174,1.220374823
1175,1.220374823
1176,1.220374823
1177,1.220374823
1178,1.220374823
1179,1.220374823
1180,1.220374823
1181,1.220374823
1182,1.220374823
1183,1.220374823
1184,1.220374823
1185,1.220374823
1186,1.220374823
1187,1.220374823
1188,1.220374823
1189,1.220374823
1190,1.220374823
1191,1.220374823
1192,1.220374823
1193,1.220374823
1194,1.220374823
1195,1.220374823
1196,1.220374823
1197,1.220374823
1198,1.220374823
1199,1.220374823
1200,1.220374823
1201,1.220374823
1202,1.220374823
1203,1.220374823
1204,1.220374823
1205,1.220374823
1206,1.220374823
1207,1.220374823
1208,1.220374823
1209,1.220374823
1210,1.220374823
1211,1.220374823
1212,1.220374823
1213,1.220374823
1214,1.220374823
1215,1.220374823
1216,1.220374823
1217,1.220374823
1218,1.220374823
1219,1.220374823
1220,1.220374823
1221,1.220374823
1222,1.220374823
1223,1.220374823
1224,1.220374823
1225,1.220374823
1226,1.220374823
1227,1.220374823
1228,1.220374823
1229,1.220374823
1230,1.220374823
1231,1.220374823
1232,1.220374823
1233,1.220374823
1234,1.220374823
1235,1.220374823
1236,1.220374823
1237,1.220374823
1238,1.220374823
1239,1.220374823
1240,1.220374823
1241,1.220374823
1242,1.220374823
1243,1.220374823
1244,1.220374823
1245,1.220374823
1246,1.220374823
1247,1.220374823
1248,1.220374823
1249,1.220374823
1250,1.220374823
1251,1.220374823
1252,1.220374823
1253,1.220374823
1254,1.220374823
1255,1.220374823
1256,1.220374823
1257,1.220374823
1258,1.220374823
1259,1.220374823
1260,1.220374823
1261,1.220374823
1262,1.220374823
1263,1.220374823
1264,1.220374823
1265,1.220374823
1266,1.220374823
1267,1.220374823
1268,1.220374823
1269,1.220374823
1270,1.220374823
1271,1.220374823
1272,1.220374823
1273,1.220374823
1274,1.220374823
1275,1.220374823
1276,1.220374823
1277,1.220374823
1278,1.220374823
1279,1.220374823
1280,1.220374823
1281,1.220374823
1282,1.220374823
1283,1.220374823
1284,1.220374823
1285,1.220374823
1286,1.220374823
1287,1.220374823
1288,1.220374823
1289,1.220374823
1290,1.220374823
1291,1.220374823
1292,1.220374823
1293,1.220374823
1294,1.220374823
1295,1.220374823
1296,1.220374823
1297,1.220374823
1298,1.220374823
1299,1.220374823
1300,1.220374823
1301,1.220374823
1302,1.220374823
1303,1.220374823
1304,1.220374823
1305,1.220374823
1306,1.220374823
1307,1.220374823
1308,1.220374823
1309,1.220374823
1310,1.220374823
1311,1.220374823
1312,1.220374823
1313,1.220374823
1314,1.220374823
1315,1.220374823
1316,1.220374823
1317,1.220374823
1318,1.220374823
1319,1.220374823
1320,1.220374823
1321,1.220374823
1322,1.220374823
1323,1.220374823
1324,1.220374823
1325,1.220374823
1326,1.220374823
1327,1.220374823
1328,1.220374823
1329,1.220374823
1330,1.220374823
1331,1.220374823
1332,1.220374823
1333,1.220374823
1334,1.220374823
1335,1.220374823
1336,1.220374823
1337,1.220374823
1338,1.220374823
1339,1.220374823
1340,1.220374823
1341,1.220374823
1342,1.220374823
1343,1.220374823
1344,1.220374823
1345,1.220374823
1346,1.220374823
1347,1.220374823
1348,1.220374823
1349,1.220374823
1350,1.220374823
1351,1.220374823
1352,1.220374823
1353,1.220374823
1354,1.220374823
1355,1.220374823
1356,1.220374823
1357,1.220374823
1358,1.220374823
1359,1.220374823
1360,1.220374823
1361,1.220374823
1362,1.220374823
1363,1.220374823
1364,1.220374823
1365,1.220374823
1366,1.220374823
1367,1.220374823
1368,1.220374823
1369,1.220374823
1370,1.220374823
1371,1.220374823
1372,1.220374823
1373,1.220374823
1374,1.220374823
1375,1.220374823
1376,1.220374823
1377,1.220374823
1378,1.220374823
1379,1.220374823
1380,1.220374823
1381,1.220374823
1382,1.220374823
1383,1.220374823
1384,1.220374823
1385,1.220374823
1386,1.220374823
1387,1.220374823
1388,1.220374823
1389,1.220374823
1390,1.220374823
1391,1.220374823
1392,1.220374823
1393,1.220374823
1394,1.220374823
1395,1.220374823
1396,1.220374823
1397,1.220374823
1398,1.220374823
1399,1.220374823
1400,1.220374823
1401,1.220374823
1402,1.220374823
1403,1.220374823
1404,1.220374823
1405,1.220374823
1406,1.220374823
1407,1.220374823
1408,1.220374823
1409,1.220374823
1410,1.220374823
1411,1.220374823
1412,1.220374823
1413,1.220374823
1414,1.220374823
1415,1.220374823
1416,1.220374823
1417,1.220374823
1418,1.220374823
1419,1.220374823
1420,1.220374823
1421,1.220374823
1422,1.220374823
1423,1.220374823
1424,1.220374823
1425,1.220374823
1426,1.220374823
1427,1.220374823
1428,1.220374823
1429,1.220374823
1430,1.220374823
1431,1.220374823
1432,1.220374823
1433,1.220374823
1434,1.220374823
1435,1.220374823
1436,1.220374823
1437,1.220374823
1438,1.220374823
1439,1.220374823
1440,1.220374823
1441,1.220374823
1442,1.220374823
1443,1.220374823
1444,1.220374823
1445,1.220374823
1446,1.220374823
1447,1.220374823
1448,1.220374823
1449,1.220374823
1450,1.220374823
1451,1.220374823
1452,1.220374823
1453,1.220374823
1454,1.220374823
1455,1.220374823
1456,1.220374823
1457,1.220374823
1458,1.220374823
1459,1.220374823
1460,1.220374823
1461,1.220374823
1462,1.220374823
1463,1.220374823
1464,1.220374823
1465,1.220374823
1466,1.220374823
1467,1.220374823
1468,1.220374823
1469,1.220374823
1470,1.220374823
1471,1.220374823
1472,1.220374823
1473,1.220374823
1474,1.220374823
1475,1.220374823
1476,1.220374823
1477,1.220374823
1478,1.220374823
1479,1.220374823
1480,1.220374823
1481,1.220374823
1482,1.220374823
1483,1.220374823
1484,1.220374823
1485,1.220374823
1486,1.220374823
1487,1.220374823
1488,1.220374823
1489,1.220374823
1490,1.220374823
1491,1.220374823
1492,1.220374823
1493,1.220374823
1494,1.220374823
1495,1.220374823
1496,1.220374823
1497,1.220374823
1498,1.220374823
1499,1.220374823
1500,1.220374823
1501,1.220374823
1502,1.220374823
1503,1.220374823
1504,1.220374823
1505,1.220374823
1506,1.220374823
1507,1.220374823
1508,1.220374823
1509,1.220374823
1510,1.220374823
1511,1.220374823
1512,1.220374823
1513,1.220374823
1514,1.220374823
1515,1.220374823
1516,1.220374823
1517,1.220374823
1518,1.220374823
1519,1.220374823
1520,1.220374823
1521,1.220374823
1522,1.220374823
1523,1.220374823
1524,1.220374823
1525,1.220374823
1526,1.220374823
1527,1.220374823
1528,1.220374823
1529,1.220374823
1530,1.220374823
1531,1.220374823
1532,1.220374823
1533,1.220374823
1534,1.220374823
1535,1.220374823
1536,1.220374823
1537,1.220374823
1538,1.220374823
1539,1.220374823
1540,1.220374823
1541,1.220374823
1542,1.220374823
1543,1.220374823
1544,1.220374823
1545,1.220374823
1546,1.220374823
1547,1.220374823
1548,1.220374823
1549,1.220374823
1550,1.220374823
1551,1.220374823
1552,1.220374823
1553,1.220374823
1554,1.220374823
1555,1.220374823
1556,1.220374823
1557,1.220374823
1558,1.220374823
1559,1.220374823
1560,1.220374823
1561,1.220374823
1562,1.220374823
1563,1.220374823
1564,1.220374823
1565,1.220374823
1566,1.220374823
1567,1.220374823
1568,1.220374823
1569,1.220374823
1570,1.220374823
1571,1.220374823
1572,1.220374823
1573,1.220374823
1574,1.220374823
1575,1.220374823
1576,1.220374823
1577,1.220374823
1578,1.220374823
1579,1.220374823
1580,1.220374823
1581,1.220374823
1582,1.220374823
1583,1.220374823
1584,1.220374823
1585,1.220374823
1586,1.220374823
1587,1.220374823
1588,1.220374823
1589,1.220374823
1590,1.220374823
1591,1.220374823
1592,1.220374823
1593,1.220374823
1594,1.220374823
1595,1.220374823
1596,1.220374823
1597,1.220374823
1598,1.220374823
1599,1.220374823
1600,1.220374823
1601,1.220374823
1602,1.220374823
1603,1.220374823
1604,1.220374823
1605,1.220374823
1606,1.220374823
1607,1.220374823
1608,1.220374823
1609,1.220374823
1610,1.220374823
1611,1.220374823
1612,1.220374823
1613,1.220374823
1614,1.220374823
1615,1.220374823
1616,1.220374823
1617,1.220374823
1618,1.220374823
1619,1.220374823
1620,1.220374823
1621,1.220374823
1622,1.220374823
1623,1.220374823
1624,1.220374823
1625,1.220374823
1626,1.220374823
1627,1.220374823
1628,1.220374823
1629,1.220374823
1630,1.220374823
1631,1.220374823
1632,1.220374823
1633,1.220374823
1634,1.220374823
1635,1.220374823
1636,1.220374823
1637,1.220374823
1638,1.220374823
1639,1.220374823
1640,1.220374823
1641,1.220374823
1642,1.220374823
1643,1.220374823
1644,1.220374823
1645,1.220374823
1646,1.220374823
1647,1.220374823
1648,1.220374823
1649,1.220374823
1650,1.220374823
1651,1.220374823
1652,1.220374823
1653,1.220374823
1654,1.220374823
1655,1.220374823
1656,1.220374823
1657,1.220374823
1658,1.220374823
1659,1.220374823
1660,1.220374823
1661,1.220374823
1662,1.220374823
1663,1.220374823
